Absolute Time (s),Current (A),Voltage (V)
15.443317402923583,0.0276826,5.0
15.453317402923584,0.0276826,5.0
15.463317402923584,0.0276826,5.0
15.473317402923584,0.0276826,5.0
15.483317402923584,0.0276827,5.0
15.493317402923584,0.0276826,5.0
15.503317402923583,0.0276827,5.0
15.513317402923583,0.0276825,5.0
15.523317402923585,0.0276826,5.0
15.533317402923585,0.0276825,5.0
15.543317402923584,0.0276824,5.0
15.553317402923584,0.0276827,5.0
15.563317402923584,0.0276828,5.0
15.573317402923584,0.0276826,5.0
15.583317402923583,0.0276829,5.0
15.593317402923585,0.0276828,4.99999
15.603317402923583,0.027683,5.0
15.613317402923585,0.0276826,5.0
15.623317402923584,0.0276828,5.0
15.633317402923584,0.0276828,5.0
15.643317402923584,0.0276827,5.0
15.653317402923584,0.0276827,5.0
15.663317402923584,0.0276829,5.0
15.673317402923583,0.0276829,5.0
15.683317402923585,0.0276829,5.0
15.693317402923583,0.0276827,5.0
15.703317402923584,0.0276826,5.0
15.713317402923584,0.0276826,5.0
15.723317402923584,0.0276827,5.0
15.733317402923584,0.0276827,5.0
15.743317402923584,0.0276828,5.0
15.753317402923583,0.0276827,5.0
15.763317402923583,0.0276828,5.0
15.773317402923585,0.0276828,5.0
15.783317402923585,0.0276829,5.0
15.793317402923584,0.0276828,5.0
15.803317402923584,0.027683,5.0
15.813317402923584,0.027683,4.99999
15.823317402923584,0.0276832,5.0
15.833317402923583,0.027683,5.0
15.843317402923585,0.0276831,5.0
15.853317402923583,0.027683,5.0
15.863317402923585,0.0276828,5.0
15.873317402923584,0.0276827,5.0
15.883317402923584,0.0276828,5.0
15.893317402923584,0.027683,5.0
15.903317402923584,0.027683,5.0
15.913317402923584,0.027683,5.0
15.923317402923583,0.0276831,5.0
15.933317402923585,0.027683,5.0
15.943317402923583,0.027683,5.0
15.953317402923584,0.027683,5.0
15.963317402923584,0.027683,5.0
15.973317402923584,0.0276828,5.0
15.983317402923584,0.0276832,5.0
15.993317402923584,0.0276831,5.0
16.003317402923585,0.027683,5.0
16.013317402923583,0.0276829,5.0
16.023317402923585,0.027683,5.0
16.033317402923583,0.0276829,5.0
16.043317402923584,0.0276831,5.0
16.053317402923582,0.0276832,5.0
16.063317402923584,0.0276832,5.0
16.073317402923585,0.027683,5.0
16.083317402923583,0.027683,5.0
16.093317402923585,0.027683,5.0
16.103317402923583,0.0276832,5.0
16.113317402923585,0.0276828,5.0
16.123317402923583,0.027683,5.0
16.133317402923584,0.027683,5.0
16.143317402923586,0.0276831,5.0
16.153317402923584,0.027683,5.0
16.163317402923585,0.0276831,5.0
16.173317402923583,0.0276831,5.0
16.183317402923585,0.0276833,5.0
16.193317402923583,0.0276829,5.0
16.203317402923584,0.0276832,5.0
16.213317402923582,0.0276832,5.0
16.223317402923584,0.0276832,5.0
16.233317402923582,0.0276831,5.0
16.243317402923584,0.027683,5.0
16.253317402923585,0.0276831,5.0
16.263317402923583,0.027683,5.0
16.273317402923585,0.0276829,5.0
16.283317402923583,0.027683,5.0
16.293317402923584,0.0276828,5.0
16.303317402923582,0.027683,5.0
16.313317402923584,0.0276828,5.0
16.323317402923585,0.0276826,5.0
16.333317402923583,0.0276828,5.0
16.343317402923585,0.0276831,5.0
16.353317402923583,0.0276829,5.0
16.363317402923585,0.0276828,5.0
16.373317402923583,0.0276829,5.0
16.383317402923584,0.0276828,5.0
16.393317402923586,0.0276828,5.0
16.403317402923584,0.0276829,4.99999
16.413317402923585,0.0276828,5.0
16.423317402923583,0.0276831,5.0
16.433317402923585,0.0276828,5.0
16.443317402923583,0.0276827,5.0
16.453317402923584,0.0276829,5.0
16.463317402923582,0.0276829,5.0
16.473317402923584,0.0276828,4.99999
16.483317402923582,0.0276828,5.0
16.493317402923584,0.0276828,5.0
16.503317402923585,0.0276829,5.0
16.513317402923583,0.0276828,5.0
16.523317402923585,0.0276828,5.0
16.533317402923583,0.0276828,5.0
16.543317402923584,0.0276829,5.0
16.553317402923582,0.027683,5.0
16.563317402923584,0.0276828,5.0
16.573317402923585,0.0276828,5.0
16.583317402923583,0.0276827,5.0
16.593317402923585,0.0276828,5.0
16.603317402923583,0.027683,5.0
16.613317402923585,0.0276827,5.0
16.623317402923583,0.0276828,5.0
16.633317402923584,0.0276828,5.0
16.643317402923586,0.0276831,5.0
16.653317402923584,0.027683,5.0
16.663317402923585,0.027683,5.0
16.673317402923583,0.0276828,5.0
16.683317402923585,0.027683,5.0
16.693317402923583,0.027683,5.0
16.703317402923584,0.0276829,5.0
16.713317402923582,0.027683,5.0
16.723317402923584,0.0276831,5.0
16.733317402923582,0.0276831,5.0
16.743317402923584,0.0276829,5.0
16.753317402923585,0.0276828,5.0
16.763317402923583,0.0276829,5.0
16.773317402923585,0.027683,5.0
16.783317402923583,0.0276831,5.0
16.793317402923584,0.0276827,5.0
16.803317402923582,0.0276829,5.0
16.813317402923584,0.0276829,5.0
16.823317402923585,0.027683,5.0
16.833317402923583,0.0276828,5.0
16.843317402923585,0.027683,5.0
16.853317402923583,0.027683,5.0
16.863317402923585,0.0276829,5.0
16.873317402923583,0.027683,5.0
16.883317402923584,0.0276828,5.0
16.893317402923586,0.0276828,5.0
16.903317402923584,0.0276829,5.0
16.913317402923585,0.0276828,5.0
16.923317402923583,0.027683,5.0
16.933317402923585,0.0276832,5.0
16.943317402923583,0.0276832,5.0
17.175538539886475,0.0049999,0.90491
17.185538539886476,0.005,0.90498
17.195538539886474,0.0049999,0.90494
17.205538539886476,0.0049999,0.90492
17.176767539886473,0.027608,4.98678
17.186767539886475,0.0276813,5.0
17.196767539886476,0.0276817,5.0
17.206767539886474,0.0276816,5.0
17.216767539886476,0.0276818,5.0
17.226767539886474,0.0276818,5.0
17.236767539886475,0.0276821,5.0
17.246767539886473,0.027682,5.0
17.256767539886475,0.0276822,5.0
17.266767539886473,0.0276824,5.0
17.276767539886475,0.0276821,5.0
17.286767539886476,0.0276822,5.0
17.296767539886474,0.0276821,5.0
17.306767539886476,0.027682,5.0
17.316767539886474,0.0276821,5.0
17.326767539886475,0.027682,5.0
17.336767539886473,0.0276823,5.0
17.346767539886475,0.0276821,5.0
17.356767539886473,0.0276822,5.0
17.366767539886474,0.0276823,5.0
17.376767539886476,0.0276823,5.0
17.386767539886474,0.0276822,5.0
17.396767539886476,0.0276824,5.0
17.406767539886474,0.0276822,5.0
17.416767539886475,0.0276822,5.0
17.426767539886473,0.0276821,5.0
17.436767539886475,0.0276821,5.0
17.446767539886476,0.0276822,5.0
17.456767539886474,0.0276823,5.0
17.466767539886476,0.0276823,5.0
17.476767539886474,0.0276822,5.0
17.486767539886475,0.0276822,5.0
17.496767539886473,0.0276826,5.0
17.506767539886475,0.0276823,5.0
17.516767539886473,0.0276823,5.0
17.526767539886475,0.0276824,4.99999
17.536767539886476,0.0276825,5.0
17.546767539886474,0.0276826,5.0
17.556767539886476,0.0276826,5.0
17.566767539886474,0.0276826,5.0
17.576767539886475,0.0276827,5.0
17.586767539886473,0.0276827,5.0
17.596767539886475,0.0276824,5.0
17.606767539886473,0.0276826,5.0
17.616767539886474,0.0276826,5.0
17.626767539886476,0.0276825,5.0
17.636767539886474,0.0276826,5.0
17.646767539886476,0.0276827,5.0
17.656767539886474,0.0276828,5.0
17.666767539886475,0.0276829,5.0
17.676767539886473,0.0276828,5.0
17.686767539886475,0.0276828,5.0
17.696767539886476,0.0276827,5.0
17.706767539886474,0.0276827,5.0
17.716767539886476,0.0276828,5.0
17.726767539886474,0.0276827,5.0
17.736767539886475,0.0276827,5.0
17.746767539886473,0.0276825,5.0
17.756767539886475,0.0276824,5.0
17.766767539886473,0.0276825,5.0
17.776767539886475,0.0276828,5.0
17.786767539886476,0.0276828,5.0
17.796767539886474,0.0276826,5.0
17.806767539886476,0.0276828,5.0
17.816767539886474,0.0276826,5.0
17.826767539886475,0.0276824,5.0
17.836767539886473,0.0276827,5.0
17.846767539886475,0.0276828,5.0
17.856767539886473,0.0276829,5.0
17.866767539886474,0.0276827,5.0
17.876767539886476,0.0276828,5.0
17.886767539886474,0.0276825,5.0
17.896767539886476,0.0276826,5.0
17.906767539886474,0.0276826,5.0
17.916767539886475,0.0276829,5.0
17.926767539886473,0.0276828,5.0
17.936767539886475,0.0276826,5.0
17.946767539886476,0.0276826,5.0
17.956767539886474,0.0276828,5.0
17.966767539886476,0.0276827,5.0
17.976767539886474,0.0276827,5.0
17.986767539886475,0.0276829,5.0
17.996767539886473,0.027683,5.0
18.006767539886475,0.0276827,5.0
18.016767539886473,0.0276828,5.0
18.026767539886475,0.0276828,5.0
18.036767539886476,0.0276829,5.0
18.046767539886474,0.0276826,5.0
18.056767539886476,0.0276828,5.0
18.066767539886474,0.0276828,5.0
18.076767539886475,0.0276827,5.0
18.086767539886473,0.0276829,5.0
18.096767539886475,0.027683,5.0
18.106767539886473,0.0276829,5.0
18.116767539886474,0.0276828,5.0
18.126767539886476,0.0276827,5.0
18.136767539886474,0.0276827,5.0
18.146767539886476,0.0276828,5.0
18.156767539886474,0.0276829,5.0
18.166767539886475,0.0276829,5.0
18.176767539886473,0.0276828,5.0
18.186767539886475,0.0276827,5.0
18.196767539886473,0.0276825,5.0
18.206767539886474,0.0276828,5.0
18.216767539886476,0.0276824,5.0
18.226767539886474,0.0276826,5.0
18.236767539886475,0.0276826,5.0
18.246767539886473,0.0276825,5.0
18.256767539886475,0.0276826,5.0
18.266767539886473,0.0276826,5.0
18.276767539886475,0.0276827,5.0
18.286767539886476,0.0276827,5.0
18.296767539886474,0.0276828,5.0
18.306767539886476,0.0276826,5.0
18.316767539886474,0.0276825,5.0
18.326767539886475,0.0276827,5.0
18.336767539886473,0.0276826,5.0
18.346767539886475,0.0276826,5.0
18.356767539886476,0.0276826,5.0
18.366767539886474,0.0276827,5.0
18.376767539886476,0.027683,5.0
18.386767539886474,0.0276831,5.0
18.396767539886476,0.0276828,5.0
18.406767539886474,0.0276828,5.0
18.416767539886475,0.0276828,5.0
18.426767539886473,0.0276827,5.0
18.436767539886475,0.0276829,5.0
18.446767539886473,0.027683,5.0
18.456767539886474,0.0276831,5.0
18.466767539886476,0.0276828,5.0
18.476767539886474,0.0276828,5.0
18.486767539886475,0.027683,5.0
18.496767539886473,0.0276828,5.0
18.506767539886475,0.027683,5.0
18.516767539886473,0.0276829,5.0
18.526767539886475,0.0276828,5.0
18.536767539886476,0.0276828,5.0
18.546767539886474,0.0276829,5.0
18.556767539886476,0.0276831,5.0
18.566767539886474,0.0276829,5.0
18.576767539886475,0.0276829,5.0
18.586767539886473,0.0276829,5.0
18.596767539886475,0.0276831,5.0
18.606767539886476,0.0276829,5.0
18.616767539886474,0.0276828,5.0
18.626767539886476,0.027683,5.0
18.636767539886474,0.0276827,5.0
18.646767539886476,0.0276829,5.0
18.656767539886474,0.0276827,5.0
18.666767539886475,0.0276828,5.0
18.676767539886473,0.0276828,5.0
18.686767539886475,0.0276827,5.0
18.696767539886473,0.0276829,5.0
18.706767539886474,0.0276827,5.0
18.716767539886476,0.0276827,5.0
18.726767539886474,0.0276827,5.0
18.736767539886475,0.0276828,5.0
18.746767539886473,0.0276828,5.0
18.756767539886475,0.0276829,5.0
18.766767539886473,0.027683,5.0
18.776767539886475,0.0276828,5.0
18.786767539886476,0.0276828,5.0
18.796767539886474,0.0276828,5.0
18.806767539886476,0.0276828,5.0
18.816767539886474,0.027683,5.0
18.826767539886475,0.0276829,5.0
18.836767539886473,0.0276828,5.0
18.846767539886475,0.0276828,5.0
18.856767539886476,0.0276829,5.0
18.866767539886474,0.0276828,5.0
18.876767539886476,0.0276829,5.0
18.886767539886474,0.0276829,5.0
18.896767539886476,0.0276832,5.0
18.906767539886474,0.0276832,5.0
18.916767539886475,0.0276828,5.0
18.926767539886473,0.0276828,4.99999
18.936767539886475,0.027683,5.0
18.946767539886473,0.027683,5.0
18.956767539886474,0.027683,5.0
18.966767539886476,0.0276829,5.0
18.976767539886474,0.0276829,5.0
18.986767539886475,0.027683,5.0
18.996767539886473,0.027683,5.0
19.006767539886475,0.0276829,5.0
19.016767539886473,0.027683,5.0
19.026767539886475,0.0276828,5.0
19.036767539886476,0.0276828,5.0
19.046767539886474,0.0276828,5.0
19.056767539886476,0.0276828,5.0
19.066767539886474,0.027683,5.0
19.076767539886475,0.0276829,5.0
19.086767539886473,0.027683,5.0
19.096767539886475,0.0276828,5.0
19.106767539886476,0.0276829,5.0
19.116767539886474,0.0276829,5.0
19.126767539886476,0.0276828,5.0
19.136767539886474,0.027683,5.0
19.146767539886476,0.0276829,5.0
19.156767539886474,0.027683,5.0
19.166767539886475,0.0276829,5.0
19.176767539886473,0.0276829,5.0
19.186767539886475,0.0276829,5.0
19.196767539886473,0.027683,5.0
19.206767539886474,0.0276829,5.0
19.216767539886476,0.0276829,5.0
19.226767539886474,0.027683,5.0
19.236767539886475,0.027683,5.0
19.246767539886473,0.027683,5.0
19.256767539886475,0.0276831,5.0
19.266767539886473,0.027683,5.0
19.276767539886475,0.0276828,5.0
19.286767539886476,0.0276829,5.0
19.296767539886474,0.0276832,5.0
19.306767539886476,0.0276832,5.0
19.316767539886474,0.0276832,5.0
19.326767539886475,0.0276831,5.0
19.336767539886473,0.0276829,5.0
19.346767539886475,0.027683,5.0
19.356767539886476,0.027683,5.0
19.366767539886474,0.0276829,5.0
19.376767539886476,0.0276829,5.0
19.386767539886474,0.0276829,5.0
19.396767539886476,0.0276829,5.0
19.406767539886474,0.0276827,5.0
19.416767539886475,0.0276828,5.0
19.426767539886473,0.0276831,5.0
19.436767539886475,0.0276828,5.0
19.446767539886473,0.027683,5.0
19.456767539886474,0.0276828,5.0
19.466767539886476,0.0276832,5.0
19.476767539886474,0.027683,5.0
19.486767539886475,0.0276829,5.0
19.496767539886473,0.0276834,5.0
19.506767539886475,0.0276831,5.0
19.516767539886473,0.0276835,5.0
19.526767539886475,0.0276834,5.0
19.536767539886476,0.0276832,5.0
19.546767539886474,0.0276829,5.0
19.556767539886476,0.0276831,5.0
19.566767539886474,0.0276831,5.0
19.576767539886475,0.0276831,5.0
19.586767539886473,0.0276831,5.0
19.596767539886475,0.0276833,5.0
19.606767539886476,0.0276831,5.0
19.616767539886474,0.0276833,5.0
19.626767539886476,0.0276833,5.0
19.636767539886474,0.0276833,5.0
19.646767539886476,0.0276834,5.0
19.656767539886474,0.0276833,5.0
19.666767539886475,0.0276833,5.0
19.676767539886473,0.0276832,5.0
19.686767539886475,0.0276832,5.0
19.696767539886473,0.0276834,5.0
19.706767539886474,0.0276834,5.0
19.716767539886476,0.0276835,5.0
19.726767539886474,0.0276831,5.0
19.736767539886475,0.0276832,5.0
19.746767539886473,0.0276832,5.0
19.756767539886475,0.0276833,5.0
19.766767539886473,0.0276834,5.0
19.776767539886475,0.0276833,5.0
19.786767539886476,0.0276832,5.0
19.796767539886474,0.0276831,5.0
19.806767539886476,0.0276831,5.0
19.816767539886474,0.0276832,5.0
19.826767539886475,0.0276832,5.0
19.836767539886473,0.0276832,5.0
19.846767539886475,0.0276832,5.0
19.856767539886476,0.0276831,5.0
19.866767539886474,0.0276834,5.0
19.876767539886476,0.0276832,5.0
19.886767539886474,0.0276832,5.0
19.896767539886476,0.0276832,5.0
19.906767539886474,0.0276831,5.0
19.916767539886475,0.0276828,5.0
19.926767539886473,0.027683,5.0
19.936767539886475,0.0276831,5.0
19.946767539886473,0.0276831,5.0
19.956767539886474,0.0276831,5.0
19.966767539886476,0.0276828,5.0
19.976767539886474,0.0276831,5.0
19.986767539886475,0.0276832,5.0
19.996767539886473,0.027683,5.0
20.006767539886475,0.0276832,5.0
20.016767539886473,0.0276831,5.0
20.026767539886475,0.0276833,5.0
20.036767539886476,0.0276832,5.0
20.046767539886474,0.027683,5.0
20.056767539886476,0.0276832,5.0
20.066767539886474,0.0276834,5.0
20.076767539886475,0.0276831,5.0
20.086767539886473,0.0276831,5.0
20.096767539886475,0.0276831,5.0
20.106767539886476,0.0276829,5.0
20.116767539886474,0.027683,5.0
20.126767539886476,0.0276832,5.0
20.136767539886474,0.0276833,5.0
20.146767539886476,0.0276832,5.0
20.156767539886474,0.0276831,5.0
20.166767539886475,0.0276832,5.0
20.176767539886473,0.027683,5.0
20.186767539886475,0.0276833,5.0
20.196767539886473,0.0276833,5.0
20.206767539886474,0.0276833,5.0
20.216767539886476,0.0276834,5.0
20.226767539886474,0.0276832,5.0
20.236767539886475,0.0276833,5.0
20.246767539886473,0.0276834,4.99999
20.256767539886475,0.0276832,5.0
20.266767539886473,0.0276831,5.0
20.276767539886475,0.0276831,5.0
20.286767539886476,0.0276833,5.0
20.296767539886474,0.0276834,5.0
20.306767539886476,0.0276832,5.0
20.316767539886474,0.0276833,5.0
20.326767539886475,0.0276834,5.0
20.336767539886473,0.0276832,5.0
20.346767539886475,0.0276834,5.0
20.356767539886476,0.0276831,5.0
20.366767539886474,0.0276832,5.0
20.376767539886476,0.0276833,5.0
20.386767539886474,0.0276833,5.0
20.396767539886476,0.0276831,5.0
20.406767539886474,0.0276833,5.0
20.416767539886475,0.0276832,5.0
20.426767539886473,0.0276834,5.0
20.436767539886475,0.0276834,5.0
20.446767539886473,0.0276833,5.0
20.456767539886474,0.0276833,5.0
20.466767539886476,0.0276834,5.0
20.476767539886474,0.0276833,5.0
20.486767539886475,0.0276834,5.0
20.496767539886473,0.0276833,5.0
20.506767539886475,0.0276833,5.0
20.516767539886473,0.0276834,5.0
20.526767539886475,0.0276834,5.0
20.536767539886476,0.0276833,5.0
20.546767539886474,0.0276834,5.0
20.556767539886476,0.0276834,5.0
20.566767539886474,0.0276834,5.0
20.576767539886475,0.0276832,5.0
20.586767539886473,0.0276832,5.0
20.596767539886475,0.0276833,5.0
20.606767539886476,0.0276833,5.0
20.616767539886474,0.0276833,5.0
20.626767539886476,0.0276832,5.0
20.636767539886474,0.0276832,5.0
20.646767539886476,0.0276831,5.0
20.656767539886474,0.0276833,5.0
20.666767539886475,0.0276833,5.0
20.676767539886473,0.0276835,5.0
20.686767539886475,0.0276834,5.0
20.696767539886473,0.0276833,5.0
20.706767539886474,0.0276833,5.0
20.716767539886476,0.0276833,5.0
20.726767539886474,0.0276834,5.0
20.736767539886475,0.0276833,5.0
20.746767539886473,0.0276831,5.0
20.756767539886475,0.0276833,5.0
20.766767539886473,0.0276834,5.0
20.776767539886475,0.0276834,5.0
20.786767539886476,0.0276835,5.0
20.796767539886474,0.0276834,5.0
20.806767539886476,0.0276833,5.0
20.816767539886474,0.0276833,5.0
20.826767539886475,0.0276833,5.0
20.836767539886473,0.0276833,5.0
20.846767539886475,0.0276835,5.0
20.856767539886476,0.0276832,5.0
20.866767539886474,0.0276835,5.0
20.876767539886476,0.0276833,5.0
20.886767539886474,0.0276835,5.0
20.896767539886476,0.0276833,5.0
20.906767539886474,0.0276832,5.0
20.916767539886475,0.0276831,5.0
20.926767539886473,0.0276833,5.0
20.936767539886475,0.0276832,5.0
20.946767539886473,0.027683,5.0
20.956767539886474,0.0276832,5.0
20.966767539886476,0.0276829,5.0
20.976767539886474,0.0276831,5.0
20.986767539886475,0.0276834,5.0
20.996767539886473,0.0276833,5.0
21.006767539886475,0.0276831,5.0
21.016767539886473,0.027683,5.0
21.026767539886475,0.0276829,5.0
21.036767539886476,0.0276831,5.0
21.046767539886474,0.0276834,5.0
21.056767539886476,0.0276833,5.0
21.066767539886474,0.0276833,5.0
21.076767539886475,0.0276832,5.0
21.086767539886473,0.0276832,5.0
21.096767539886475,0.0276832,5.0
21.106767539886476,0.0276833,5.0
21.116767539886474,0.0276828,5.0
21.126767539886476,0.0276832,5.0
21.344445943832397,0.005,0.90495
21.3544459438324,0.0116518,2.10591
21.351978943832396,0.0276818,5.0
21.361978943832398,0.0276821,5.0
21.371978943832396,0.0276819,5.0
21.381978943832397,0.0276819,5.0
21.3919789438324,0.0276819,5.0
21.401978943832397,0.0276821,5.0
21.4119789438324,0.0276821,5.0
21.421978943832396,0.0276821,5.0
21.431978943832398,0.027682,5.0
21.441978943832396,0.0276821,5.0
21.451978943832398,0.0276821,5.0
21.4619789438324,0.0276821,5.0
21.471978943832397,0.0276822,5.0
21.4819789438324,0.0276822,5.0
21.491978943832397,0.0276822,5.0
21.5019789438324,0.0276821,5.0
21.511978943832396,0.0276823,5.0
21.521978943832398,0.0276822,5.0
21.531978943832396,0.0276821,5.0
21.541978943832397,0.0276822,5.0
21.5519789438324,0.0276823,5.0
21.561978943832397,0.0276824,5.0
21.5719789438324,0.0276824,5.0
21.581978943832397,0.0276822,5.0
21.591978943832398,0.0276823,5.0
21.601978943832396,0.0276824,5.0
21.611978943832398,0.0276821,5.0
21.621978943832396,0.0276823,5.0
21.631978943832397,0.0276824,5.0
21.6419789438324,0.0276822,5.0
21.651978943832397,0.0276826,5.0
21.6619789438324,0.0276826,5.0
21.671978943832396,0.0276824,5.0
21.681978943832398,0.0276823,5.0
21.691978943832396,0.0276825,5.0
21.701978943832398,0.0276823,5.0
21.7119789438324,0.0276824,5.0
21.721978943832397,0.0276824,5.0
21.7319789438324,0.0276824,5.0
21.741978943832397,0.0276824,5.0
21.7519789438324,0.0276825,5.0
21.761978943832396,0.0276825,5.0
21.771978943832398,0.0276825,5.0
21.781978943832396,0.0276824,5.0
21.791978943832397,0.0276824,5.0
21.8019789438324,0.0276824,5.0
21.811978943832397,0.0276824,5.0
21.8219789438324,0.0276824,5.0
21.831978943832397,0.0276824,5.0
21.841978943832398,0.0276825,5.0
21.851978943832396,0.0276824,5.0
21.861978943832398,0.0276825,5.0
21.871978943832396,0.0276826,5.0
21.881978943832397,0.0276825,5.0
21.8919789438324,0.0276828,5.0
21.901978943832397,0.0276828,5.0
21.9119789438324,0.0276828,5.0
21.921978943832396,0.0276827,5.0
21.931978943832398,0.0276826,5.0
21.941978943832396,0.0276826,5.0
21.951978943832398,0.0276827,5.0
21.9619789438324,0.0276826,5.0
21.971978943832397,0.0276827,5.0
21.9819789438324,0.0276824,5.0
21.991978943832397,0.0276825,5.0
22.0019789438324,0.0276828,5.0
22.011978943832396,0.0276825,5.0
22.021978943832398,0.0276825,5.0
22.031978943832396,0.0276828,5.0
22.041978943832397,0.0276823,5.0
22.0519789438324,0.0276826,5.0
22.061978943832397,0.0276823,5.0
22.0719789438324,0.0276826,5.0
22.081978943832397,0.0276827,5.0
22.091978943832398,0.0276826,5.0
22.101978943832396,0.0276824,5.0
22.111978943832398,0.0276826,5.0
22.121978943832396,0.0276826,5.0
22.131978943832397,0.0276828,5.0
22.1419789438324,0.0276826,5.0
22.151978943832397,0.0276827,5.0
22.1619789438324,0.0276826,5.0
22.171978943832396,0.0276827,5.0
22.181978943832398,0.0276827,5.0
22.191978943832396,0.0276828,5.0
22.201978943832398,0.0276827,5.0
22.2119789438324,0.0276826,5.0
22.221978943832397,0.0276826,5.0
22.2319789438324,0.0276826,5.0
22.241978943832397,0.0276824,5.0
22.2519789438324,0.0276826,5.0
22.261978943832396,0.0276826,5.0
22.271978943832398,0.0276826,5.0
22.281978943832396,0.0276827,5.0
22.291978943832397,0.0276828,5.0
22.3019789438324,0.0276825,5.0
22.311978943832397,0.0276826,5.0
22.3219789438324,0.0276826,5.0
22.331978943832397,0.0276826,5.0
22.341978943832398,0.0276826,5.0
22.351978943832396,0.0276825,5.0
22.361978943832398,0.0276827,5.0
22.371978943832396,0.0276827,5.0
22.381978943832397,0.0276826,5.0
22.3919789438324,0.0276827,5.0
22.401978943832397,0.0276825,5.0
22.4119789438324,0.0276825,5.0
22.421978943832396,0.0276826,5.0
22.431978943832398,0.0276826,5.0
22.441978943832396,0.0276827,5.0
22.451978943832398,0.0276825,5.0
22.4619789438324,0.0276826,5.0
22.471978943832397,0.0276827,5.0
22.4819789438324,0.0276827,5.0
22.491978943832397,0.0276828,5.0
22.5019789438324,0.0276827,5.0
22.511978943832396,0.0276827,5.0
22.521978943832398,0.0276826,5.0
22.531978943832396,0.0276829,5.0
22.541978943832397,0.0276828,5.0
22.5519789438324,0.0276829,5.0
22.561978943832397,0.0276829,5.0
22.5719789438324,0.0276828,5.0
22.581978943832397,0.0276825,5.0
22.591978943832398,0.0276826,5.0
22.601978943832396,0.0276826,5.0
22.611978943832398,0.0276826,5.0
22.621978943832396,0.0276826,5.0
22.631978943832397,0.0276827,5.0
22.6419789438324,0.0276827,5.0
22.651978943832397,0.0276827,5.0
22.6619789438324,0.0276827,5.0
22.671978943832396,0.0276829,5.0
22.681978943832398,0.0276828,5.0
22.691978943832396,0.0276827,5.0
22.701978943832398,0.0276827,5.0
22.7119789438324,0.0276829,5.0
22.721978943832397,0.0276826,5.0
22.7319789438324,0.0276827,5.0
22.741978943832397,0.0276826,5.0
22.7519789438324,0.0276827,5.0
22.761978943832396,0.0276827,5.0
22.771978943832398,0.0276826,5.0
22.781978943832396,0.0276826,5.0
22.791978943832397,0.0276828,5.0
22.8019789438324,0.0276827,5.0
22.811978943832397,0.0276826,5.0
22.8219789438324,0.0276826,5.0
22.831978943832397,0.0276827,5.0
22.841978943832398,0.0276827,5.0
22.851978943832396,0.0276829,5.0
22.861978943832398,0.027683,5.0
22.871978943832396,0.0276828,5.0
22.881978943832397,0.0276826,5.0
22.8919789438324,0.0276827,5.0
22.901978943832397,0.0276827,5.0
22.9119789438324,0.0276827,5.0
22.921978943832396,0.0276828,5.0
22.931978943832398,0.0276827,5.0
22.941978943832396,0.0276828,5.0
22.951978943832398,0.0276829,5.0
22.9619789438324,0.0276827,5.0
22.971978943832397,0.0276827,5.0
22.9819789438324,0.0276826,5.0
22.991978943832397,0.0276829,5.0
23.0019789438324,0.0276826,5.0
23.011978943832396,0.0276828,5.0
23.021978943832398,0.0276827,5.0
23.031978943832396,0.0276825,5.0
23.041978943832397,0.0276824,5.0
23.0519789438324,0.0276826,5.0
23.061978943832397,0.0276825,4.99999
23.0719789438324,0.0276828,5.0
23.081978943832397,0.0276826,5.0
23.091978943832398,0.0276826,5.0
23.101978943832396,0.0276825,5.0
23.111978943832398,0.0276825,5.0
23.121978943832396,0.0276823,5.0
23.131978943832397,0.0276826,5.0
23.1419789438324,0.0276823,5.0
23.151978943832397,0.0276825,5.0
23.1619789438324,0.0276825,5.0
23.171978943832396,0.0276827,5.0
23.181978943832398,0.0276825,5.0
23.191978943832396,0.0276827,5.0
23.201978943832398,0.0276826,5.0
23.2119789438324,0.0276827,5.0
23.221978943832397,0.0276825,5.0
23.2319789438324,0.0276826,5.0
23.241978943832397,0.0276825,5.0
23.2519789438324,0.0276827,5.0
23.261978943832396,0.0276826,5.0
23.271978943832398,0.0276826,5.0
23.281978943832396,0.0276827,5.0
23.291978943832397,0.0276826,5.0
23.3019789438324,0.0276827,5.0
23.311978943832397,0.0276827,5.0
23.3219789438324,0.0276827,5.0
23.331978943832397,0.0276825,5.0
23.341978943832398,0.0276826,5.0
23.351978943832396,0.0276825,5.0
23.361978943832398,0.0276825,5.0
23.371978943832396,0.0276824,5.0
23.381978943832397,0.0276824,5.0
23.3919789438324,0.0276826,5.0
23.401978943832397,0.0276824,5.0
23.4119789438324,0.0276824,5.0
23.421978943832396,0.0276825,5.0
23.431978943832398,0.0276827,5.0
23.441978943832396,0.0276828,5.0
23.451978943832398,0.0276829,5.0
23.4619789438324,0.0276827,5.0
23.471978943832397,0.0276828,5.0
23.4819789438324,0.0276825,4.99999
23.491978943832397,0.0276827,5.0
23.5019789438324,0.0276826,5.0
23.511978943832396,0.0276826,5.0
23.521978943832398,0.0276826,5.0
23.5319789438324,0.0276826,5.0
23.541978943832397,0.0276825,5.0
23.5519789438324,0.0276825,5.0
23.561978943832397,0.0276825,5.0
23.5719789438324,0.0276825,5.0
23.581978943832397,0.0276825,5.0
23.591978943832398,0.0276827,5.0
23.601978943832396,0.0276825,5.0
23.611978943832398,0.0276827,5.0
